ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"cove","029-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","030-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","031-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","032-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","033-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","034-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","035-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","036-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","037-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","038-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","039-GNWD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","001-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","002-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","003-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","004-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","005-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","006-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","007-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","008-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","009-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","010-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","011-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","012-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","014-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","015-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","016-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","017-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","018-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","019-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","020-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","021-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","022-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","023-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","024-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","025-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","026-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","027-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","028-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","029-SALT","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","001-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","002-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","003-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","004-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","005-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","006-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","007-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","008-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","009-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","010-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","011-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","012-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","014-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","015-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","016-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","017-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","018-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","019-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","020-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","021-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","022-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","023-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","024-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","025-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","026-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","027-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","028-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","029-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","030-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","031-SEAD","Patio","Patio","Patio",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","036-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","038-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","042-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","045-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","051-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","054-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","059-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","062-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","063-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","068-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","071-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","074-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","079-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","082-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","109-BARB","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","001-CHAN","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","004-CHAN","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","009-CHAN","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","012-CHAN","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","018-CHAN","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","021-CHAN","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","019-GNWD","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","014-SALT","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","017-SALT","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","018-SALT","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","021-SALT","Wrappedp","Wrapped Patio","Wrapped Patio",50.00,05/27/2016,50.00,05/27/2016,50.00,06/20/2016,,,
"cove","002-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","003-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","004-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","005-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","007-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","008-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","009-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","010-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","011-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","012-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","014-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","015-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","016-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","017-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","018-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","019-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","020-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","021-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","022-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","023-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","024-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","025-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","026-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","027-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","028-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","029-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","030-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","031-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","032-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","033-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","034-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","035-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","066-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","067-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","071-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","126-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","127-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","128-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","129-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","130-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","131-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","136-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","137-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","138-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","139-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","142-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","143-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","144-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","145-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","148-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","149-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","150-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","151-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","152-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","153-BARB","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","001-CAPT","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","002-CAPT","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","003-CAPT","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","004-CAPT","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","019-GNWD","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","020-GNWD","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","021-GNWD","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","022-GNWD","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","023-GNWD","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","024-GNWD","Nowine","No Wine Fridge","No Wine Fridge",0.00,05/27/2016,0.00,05/27/2016,0.00,06/20/2016,,,
"cove","WAIT1-A","Rent","Rent","Rent",,,1928.00,05/27/2016,1928.00,06/20/2016,,,
"cove","WAIT1-B","Rent","Rent","Rent",,,1972.00,05/27/2016,1972.00,06/20/2016,,,
"cove","WAIT1-C","Rent","Rent","Rent",,,2009.00,05/27/2016,2009.00,06/20/2016,,,
"cove","WAIT1-D","Rent","Rent","Rent",,,2088.00,05/27/2016,2088.00,06/20/2016,,,
"cove","WAIT1D-A","Rent","Rent","Rent",,,3485.00,05/27/2016,3485.00,06/20/2016,,,
"cove","WAIT1D-C","Rent","Rent","Rent",,,2727.14,05/27/2016,2727.14,06/20/2016,,,
"cove","128-BARB","Rent","Rent","Rent",3400.00,05/27/2016,3230.00,06/20/2016,3230.00,06/20/2016,,,
"cove","031-BARB","Rent","Rent","Rent",3400.00,05/27/2016,3230.00,06/20/2016,3230.00,06/20/2016,,,
"cove","032-BARB","Rent","Rent","Rent",3400.00,05/27/2016,3230.00,06/20/2016,3230.00,06/20/2016,,,
"cove","033-BARB","Rent","Rent","Rent",3400.00,05/27/2016,3230.00,06/20/2016,3230.00,06/20/2016,,,
"cove","034-BARB","Rent","Rent","Rent",3400.00,05/27/2016,3230.00,06/20/2016,3230.00,06/20/2016,,,
"cove","035-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","029-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","030-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","129-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","130-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","131-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","WAIT1X1E","Rent","Rent","Rent",,,3500.00,05/27/2016,3320.00,06/20/2016,,,
"cove","136-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","137-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","138-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","139-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","142-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","143-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","144-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","145-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","023-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","024-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","017-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","018-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","011-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","148-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","149-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","150-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","151-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","152-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","153-BARB","Rent","Rent","Rent",3500.00,05/27/2016,3320.00,06/20/2016,3320.00,06/20/2016,,,
"cove","011-CAPT","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","010-CAPT","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","014-CAPT","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","012-CAPT","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","027-SEAD","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","028-SEAD","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","026-SEAD","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","WAIT1X15","Rent","Rent","Rent",,,4300.00,05/27/2016,4130.00,06/20/2016,,,
"cove","031-SEAD","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","029-SEAD","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","030-SEAD","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","064-BARB","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","065-BARB","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","066-BARB","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","067-BARB","Rent","Rent","Rent",4300.00,05/27/2016,4130.00,06/20/2016,4130.00,06/20/2016,,,
"cove","035-GNWD","Rent","Rent","Rent",,,4200.00,05/27/2016,4200.00,06/20/2016,,,
"cove","034-GNWD","Rent","Rent","Rent",,,4200.00,05/27/2016,4200.00,06/20/2016,,,
"cove","036-GNWD","Rent","Rent","Rent",,,4200.00,05/27/2016,4200.00,06/20/2016,,,
"cove","037-GNWD","Rent","Rent","Rent",,,4200.00,05/27/2016,4200.00,06/20/2016,,,
"cove","038-GNWD","Rent","Rent","Rent",,,4200.00,05/27/2016,4200.00,06/20/2016,,,
"cove","039-GNWD","Rent","Rent","Rent",,,4200.00,05/27/2016,4200.00,06/20/2016,,,
