CommUnits
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
"lark",,,"100-0205","Residential","us",,,,,07/07/2016,07/07/2016,"100 Lincoln Village Circle","Apt. 205",,,"Larkspur","CA","94939",3425.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0100",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"100-0206","Residential","us",,,,,,10/31/2015,"100 Lincoln Village Circle","Apt. 206",,,"Larkspur","CA","94939",3425.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0100",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"100-0207","Residential","us",,,,,,04/30/2015,"100 Lincoln Village Circle","Apt. 207",,,"Larkspur","CA","94939",2675.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0100",,,,,,,,,,,,,,,"Called: Tenant will contact renters insurance company to request proof of insurance and will bring into the leasing office as soon as he receives it."
"lark",,,"100-0207","Residential","us",,,,,,04/30/2015,"100 Lincoln Village Circle","Apt. 207",,,"Larkspur","CA","94939",2675.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"100-0208","Residential","us",,,,,,05/06/2015,"100 Lincoln Village Circle","Apt. 208",,,"Larkspur","CA","94939",2675.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"100-0209","Residential","us",,,,,,10/03/2013,"100 Lincoln Village Circle","Apt. 209",,,"Larkspur","CA","94939",3575.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"100-0210","Residential","us",,,,,,12/12/2014,"100 Lincoln Village Circle","Apt. 210",,,"Larkspur","CA","94939",3250.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"0100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"100-0301","Residential","us",,,,,,07/29/2014,"100 Lincoln Village Circle","Apt. 301",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0100",,,,,,,,,,,,,,,"Message: Please bring in proof of there most recent renters insurance."
"lark",,,"100-0301","Residential","us",,,,,,07/29/2014,"100 Lincoln Village Circle","Apt. 301",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"100-0302","Residential","us",,,,,07/07/2016,07/07/2016,"100 Lincoln Village Circle","Apt. 302",,,"Larkspur","CA","94939",3425.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0100",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"100-0303","Residential","us",,,,,07/28/2016,07/28/2016,"100 Lincoln Village Circle","Apt 303",,,"Larkspur","CA","94939",3425.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0100",,,,,,,,,,,,,,,"Scheduled for Renovation"
"lark",,,"100-0304","Residential","us",,,,,,06/19/2016,"100 Lincoln Village Circle","Apt. 304",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0143","Residential","us",,,,,,02/18/2016,"1100 Lincoln Village Circle","Apt. 143",,,"Larkspur","CA","94939",3525.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0144","Residential","us",,,,,,05/20/2015,"1100 Lincoln Village Circle","Apt. 144",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0145","Down","us",,,,,07/29/2016,07/29/2016,"1100 Lincoln Village Circle","Apt. 145",,,"Larkspur","CA","94939",3500.00,946.000000,0,0,"l-lsb1",,2,"2","2","Yes",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0146","Residential","us",,,,,09/17/2016,09/17/2016,"1100 Lincoln Village Circle","Apt. 146",,,"Larkspur","CA","94939",3200.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0147","Residential","us",,,,,,,"1100 Lincoln Village Circle","Apt. 147",,,"Larkspur","CA","94939",2650.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0148","Residential","us",,,,,,09/30/2016,"1100 Lincoln Village Circle","Apt. 148",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0247","Residential","us",,,,,,11/15/2013,"1100 Lincoln Village Circle","Apt. 247",,,"Larkspur","CA","94939",3650.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0248","Residential","us",,,,,,08/11/2016,"1100 Lincoln Village Circle","Apt. 248",,,"Larkspur","CA","94939",3650.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0249","Residential","us",,,,,,05/23/2016,"1100 Lincoln Village Circle","Apt. 249",,,"Larkspur","CA","94939",4000.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1100",,,,,,,,,,,,,,,"Renovated"
"lark",,,"110-0250","Residential","us",,,,,,,"1100 Lincoln Village Circle","Apt. 250",,,"Larkspur","CA","94939",3225.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0251","Residential","us",,,,,,,"1100 Lincoln Village Circle","Apt. 251",,,"Larkspur","CA","94939",2775.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1100",,,,,,,,,,,,,,,"Called: Tenant is no longer occupying the garden plot."
"lark",,,"110-0251","Residential","us",,,,,,,"1100 Lincoln Village Circle","Apt. 251",,,"Larkspur","CA","94939",2775.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0252","Residential","us",,,,,,07/18/2016,"1100 Lincoln Village Circle","Apt. 252",,,"Larkspur","CA","94939",2750.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0309","Residential","us",,,,,,12/05/2014,"1100 Lincoln Village Circle","Apt. 309",,,"Larkspur","CA","94939",3650.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"110-0310","Residential","us",,,,,,06/12/2016,"1100 Lincoln Village Circle","Apt. 310",,,"Larkspur","CA","94939",3725.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1100",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0149","Residential","us",,,,,,,"1300 Lincoln Village Circle","Apt. 149",,,"Larkspur","CA","94939",2675.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0150","Residential","us",,,,,,01/11/2016,"1300 Lincoln Village Circle","Apt. 150",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0151","Residential","us",,,,,,09/26/2013,"1300 Lincoln Village Circle","Apt. 151",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0152","Residential","us",,,,,,09/24/2014,"1300 Lincoln Village Circle","Apt. 152",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0153","Residential","us",,,,,09/03/2016,09/03/2016,"1300 Lincoln Village Circle","Apt. 153",,,"Larkspur","CA","94939",3500.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0154","Residential","us",,,,,,05/01/2016,"1300 Lincoln Village Circle","Apt. 154",,,"Larkspur","CA","94939",3200.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0155","Residential","us",,,,,,04/14/2016,"1300 Lincoln Village Circle","Apt. 155",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0156","Residential","us",,,,,,11/15/2013,"1300 Lincoln Village Circle","Apt. 156",,,"Larkspur","CA","94939",3160.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0157","Residential","us",,,,,,01/14/2016,"1300 Lincoln Village Circle","Apt. 157",,,"Larkspur","CA","94939",3975.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"130-0158","Residential","us",,,,,,02/18/2015,"1300 Lincoln Village Circle","Apt. 158",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0253","Residential","us",,,,,,07/01/2016,"1300 Lincoln Village Circle","Apt. 253",,,"Larkspur","CA","94939",2700.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0254","Residential","us",,,,,,05/09/2016,"1300 Lincoln Village Circle","Apt. 254",,,"Larkspur","CA","94939",3375.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1300",,,,,,,,,,,,,,,"Renovated"
"lark",,,"130-0255","Residential","us",,,,,,09/03/2015,"1300 Lincoln Village Circle","Apt. 255",,,"Larkspur","CA","94939",2675.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0256","Residential","us",,,,,,01/26/2016,"1300 Lincoln Village Circle","Apt. 256",,,"Larkspur","CA","94939",3375.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"130-0257","Residential","us",,,,,,07/29/2015,"1300 Lincoln Village Circle","Apt. 257",,,"Larkspur","CA","94939",4000.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1300",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"130-0258","Residential","us",,,,,,11/15/2013,"1300 Lincoln Village Circle","Apt. 258",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0259","Residential","us",,,,,,01/23/2016,"1300 Lincoln Village Circle","Apt. 259",,,"Larkspur","CA","94939",3575.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0260","Residential","us",,,,,,07/27/2015,"1300 Lincoln Village Circle","Apt. 260",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0261","Residential","us",,,,,,03/20/2016,"1300 Lincoln Village Circle","Apt. 261",,,"Larkspur","CA","94939",3585.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0262","Residential","us",,,,,,,"1300 Lincoln Village Circle","Apt. 262",,,"Larkspur","CA","94939",3300.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Called: Spoke with Kelley and they are still occupying the plot, it is being maintained by there 4 year old son and they will be tending to it in the next two weeks."
"lark",,,"130-0262","Residential","us",,,,,,,"1300 Lincoln Village Circle","Apt. 262",,,"Larkspur","CA","94939",3300.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0311","Residential","us",,,,,,08/07/2014,"1300 Lincoln Village Circle","Apt. 311",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0312","Residential","us",,,,,08/25/2016,08/25/2016,"1300 Lincoln Village Circle","Apt. 312",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0313","Residential","us",,,,,08/26/2016,08/26/2016,"1300 Lincoln Village Circle","Apt. 313",,,"Larkspur","CA","94939",2700.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"130-0314","Residential","us",,,,,,04/27/2016,"1300 Lincoln Village Circle","Apt. 314",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2151","Residential","us",,,,,,01/04/2016,"1400 Lincoln Village Circle","Apt. 2151",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2152","Residential","us",,,,,08/12/2016,08/12/2016,"1400 Lincoln Village Circle","Apt. 2152",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2153","Residential","us",,,,,,08/31/2015,"1400 Lincoln Village Circle","Apt. 2153",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2154","Residential","us",,,,,,11/16/2015,"1400 Lincoln Village Circle","Apt. 2154",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2155","Residential","us",,,,,,04/30/2015,"1400 Lincoln Village Circle","Apt. 2155",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2156","Residential","us",,,,,10/09/2015,10/09/2015,"1400 Lincoln Village Circle","Apt. 2156",,,"Larkspur","CA","94939",3360.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1400",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"140-2157","Residential","us",,,,,,11/12/2015,"1400 Lincoln Village Circle","Apt. 2157",,,"Larkspur","CA","94939",2660.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2158","Residential","us",,,,,,07/21/2016,"1400 Lincoln Village Circle","Apt. 2158",,,"Larkspur","CA","94939",2635.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2255","Residential","us",,,,,,07/20/2016,"1400 Lincoln Village Circle","Apt. 2255",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2256","Residential","us",,,,,,07/25/2016,"1400 Lincoln Village Circle","Apt. 2256",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2257","Residential","us",,,,,09/30/2016,09/30/2016,"1400 Lincoln Village Circle","Apt. 2257",,,"Larkspur","CA","94939",2650.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2258","Residential","us",,,,,,,"1400 Lincoln Village Circle","Apt. 2258",,,"Larkspur","CA","94939",2650.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2259","Residential","us",,,,,,08/19/2015,"1400 Lincoln Village Circle","Apt. 2259",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Message: For tenant to notify the leasing office if there garden plot is still occupied."
"lark",,,"140-2259","Residential","us",,,,,,08/19/2015,"1400 Lincoln Village Circle","Apt. 2259",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2260","Residential","us",,,,,,09/21/2015,"1400 Lincoln Village Circle","Apt. 2260",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2261","Residential","us",,,,,,12/03/2015,"1400 Lincoln Village Circle","Apt. 2261",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1400",,,,,,,,,,,,,,,"Called: Talk to Veronica from Pioneer Productions to request most recent renters insurance for tenant Karina Ramierz. Veronica will email proof as soon as possible."
"lark",,,"140-2261","Residential","us",,,,,,12/03/2015,"1400 Lincoln Village Circle","Apt. 2261",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1400",,,,,,,,,,,,,,,"Renovated"
"lark",,,"140-2262","Residential","us",,,,,08/20/2016,08/20/2016,"1400 Lincoln Village Circle","Apt. 2262",,,"Larkspur","CA","94939",2625.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2327","Residential","us",,,,,,06/19/2015,"1400 Lincoln Village Circle","Apt. 2327",,,"Larkspur","CA","94939",3425.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2328","Residential","us",,,,,,02/24/2014,"1400 Lincoln Village Circle","Apt. 2328",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2329","Residential","us",,,,,,,"1400 Lincoln Village Circle","Apt. 2329",,,"Larkspur","CA","94939",2700.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2330","Residential","us",,,,,,11/10/2015,"1400 Lincoln Village Circle","Apt. 2330",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2331","Residential","us",,,,,,07/18/2016,"1400 Lincoln Village Circle","Apt. 2331",,,"Larkspur","CA","94939",2710.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"140-2332","Residential","us",,,,,,08/08/2016,"1400 Lincoln Village Circle","Apt. 2332",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1400",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2121","Residential","us",,,,,,12/07/2015,"1500 Lincoln Village Circle","Apt. 2121",,,"Larkspur","CA","94939",3210.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2122","Residential","us",,,,,,01/12/2016,"1500 Lincoln Village Circle","Apt. 2122",,,"Larkspur","CA","94939",3525.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1500",,,,,,,,,,,,,,,"Renovated"
"lark",,,"150-2123","Residential","us",,,,,,01/12/2016,"1500 Lincoln Village Circle","Apt. 2123",,,"Larkspur","CA","94939",2735.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2124","Residential","us",,,,,,07/29/2014,"1500 Lincoln Village Circle","Apt. 2124",,,"Larkspur","CA","94939",2685.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Called: Tenant is requesting his most recent proof of renters insurance and will be emailing it as soon as possible."
"lark",,,"150-2124","Residential","us",,,,,,07/29/2014,"1500 Lincoln Village Circle","Apt. 2124",,,"Larkspur","CA","94939",2685.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2125","Residential","us",,,,,,03/11/2016,"1500 Lincoln Village Circle","Apt. 2125",,,"Larkspur","CA","94939",3610.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2126","Residential","us",,,,,,01/20/2016,"1500 Lincoln Village Circle","Apt. 2126",,,"Larkspur","CA","94939",3585.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2127","Down","us",,,,,07/31/2016,07/31/2016,"1500 Lincoln Village Circle","Apt. 2127",,,"Larkspur","CA","94939",3660.00,896.000000,0,0,"lark_lsb",,2,"2","1","Yes",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2128","Residential","us",,,,,,,"1500 Lincoln Village Circle","Apt. 2128",,,"Larkspur","CA","94939",3560.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2225","Residential","us",,,,,,10/13/2015,"1500 Lincoln Village Circle","Apt. 2225",,,"Larkspur","CA","94939",3685.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1500",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"150-2226","Residential","us",,,,,,,"1500 Lincoln Village Circle","Apt. 2226",,,"Larkspur","CA","94939",3585.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Message: For tenant to contact the leasing office to let us know if there garden plot is being occupied or not."
"lark",,,"150-2226","Residential","us",,,,,,,"1500 Lincoln Village Circle","Apt. 2226",,,"Larkspur","CA","94939",3585.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2227","Residential","us",,,,,,11/04/2015,"1500 Lincoln Village Circle","Apt. 2227",,,"Larkspur","CA","94939",3385.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1500",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"150-2228","Residential","us",,,,,,08/06/2016,"1500 Lincoln Village Circle","Apt. 2228",,,"Larkspur","CA","94939",2675.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2229","Residential","us",,,,,,07/26/2015,"1500 Lincoln Village Circle","Apt. 2229",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1500",,,,,,,,,,,,,,,"Message: For tenant to contact the leasing office if they are occupying the garden plot or not."
"lark",,,"150-2229","Residential","us",,,,,,07/26/2015,"1500 Lincoln Village Circle","Apt. 2229",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2230","Residential","us",,,,,,10/08/2015,"1500 Lincoln Village Circle","Apt. 2230",,,"Larkspur","CA","94939",3575.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2231","Residential","us",,,,,,,"1500 Lincoln Village Circle","Apt. 2231",,,"Larkspur","CA","94939",3175.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2232","Residential","us",,,,,,,"1500 Lincoln Village Circle","Apt. 2232",,,"Larkspur","CA","94939",3550.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Called: Tenant will email proof of his renters insurance as soon as possible."
"lark",,,"150-2232","Residential","us",,,,,,,"1500 Lincoln Village Circle","Apt. 2232",,,"Larkspur","CA","94939",3550.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2307","Residential","us",,,,,,07/01/2016,"1500 Lincoln Village Circle","Apt. 2307",,,"Larkspur","CA","94939",2750.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2308","Residential","us",,,,,,10/14/2015,"1500 Lincoln Village Circle","Apt. 2308",,,"Larkspur","CA","94939",2750.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Message: For tenant to contact the leasing office if there garden plot is being occupied."
"lark",,,"150-2308","Residential","us",,,,,,10/14/2015,"1500 Lincoln Village Circle","Apt. 2308",,,"Larkspur","CA","94939",2750.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2309","Residential","us",,,,,,01/17/2015,"1500 Lincoln Village Circle","Apt. 2309",,,"Larkspur","CA","94939",3250.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"150-2310","Residential","us",,,,,,06/29/2016,"1500 Lincoln Village Circle","Apt. 2310",,,"Larkspur","CA","94939",3600.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2129","Down","us",,,,,07/30/2016,07/30/2016,"1600 Lincoln Village Circle","Apt. 2129",,,"Larkspur","CA","94939",3375.00,772.000000,0,0,"l-lsa1",,1,"1","1","Yes",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
